"YEAR","ICAO","NAME","STATE","FLIGHTS_NM","FLIGHTS_APT","DELAY_APT","FLIGHTS_AL","DELAY_AL"
2018,"EDDP","Leipzig-Halle","Germany",37330,31988,3000,8721,810
2018,"EDDR","Saarbruecken","Germany",4541,4603,0,3053,201
2018,"EDDS","Stuttgart","Germany",64127,64726,13831,46989,14097
2018,"EDDT","Berlin/ Tegel","Germany",92600,0,0,81600,49755
2018,"EDDV","Hanover","Germany",32914,30840,10489,23280,6196
2018,"EDDW","Bremen","Germany",15471,16915,2467,11280,3101
2018,"EETN","Tallinn","Estonia",22553,23537,469,14817,906
2018,"EETU","Tartu","Estonia",713,0,0,315,0
2018,"EFHK","Helsinki/ Vantaa","Finland",96245,98670,37092,85614,37185
2018,"EGAA","Belfast/Aldergrove","United Kingdom",25448,0,0,19695,5396
2018,"EGAC","Belfast/City Airport","United Kingdom",18072,0,0,17297,1388
2018,"EGAE","Londonderry/Eglinton","United Kingdom",1363,0,0,1103,0
2018,"EGBB","Birmingham","United Kingdom",55093,54672,13558,41700,15392
2018,"EGCC","Manchester","United Kingdom",100634,55594,43605,77757,54462
2018,"EGGD","Bristol","United Kingdom",34969,23005,3868,30076,7960
2018,"EGGW","London/ Luton","United Kingdom",67866,58068,21253,50176,36467
2018,"EGHI","Southampton","United Kingdom",19315,0,0,13049,1964
2018,"EGKB","Biggin Hill","United Kingdom",8703,0,0,21,0
2018,"EGKK","London/ Gatwick","United Kingdom",141952,132227,124455,127361,130708
2018,"EGLC","London/ City","United Kingdom",40356,0,0,32355,25474
2018,"EGLF","Farnborough","United Kingdom",14788,0,0,56,0
2018,"EGLL","London/ Heathrow","United Kingdom",238881,0,0,191282,122464
2018,"EGNT","Newcastle","United Kingdom",22678,0,0,15230,1398
2018,"EGNX","East Midlands","United Kingdom",34521,0,0,14519,1921
2018,"EGPD","Aberdeen","United Kingdom",28221,28024,574,14050,429
2018,"EGPF","Glasgow","United Kingdom",45348,45565,5781,28995,5345
2018,"EGPH","Edinburgh","United Kingdom",64778,55162,18581,48267,20344
2018,"EGSS","London/ Stansted","United Kingdom",100058,100027,133001,78593,110469
2018,"EHAM","Amsterdam/ Schiphol","Netherlands",255694,0,0,197671,436269
2018,"EHBK","Maastricht-Aachen","Netherlands",4712,0,0,319,10
2018,"EHGG","Groningen","Netherlands",5620,0,0,808,43
2018,"EHRD","Rotterdam","Netherlands",12436,0,0,1928,1720
2018,"EICK","Cork","Ireland",12345,0,0,7050,1134
2018,"EIDL","Donegal","Ireland",937,0,0,0,0
2018,"EIDW","Dublin","Ireland",116180,116178,81450,89976,69685
2018,"EIKN","Connaught","Ireland",3294,0,0,3080,52
2018,"EIKY","Kerry/Farranfore","Ireland",2251,0,0,955,162
2018,"EINN","Shannon","Ireland",11166,0,0,5293,674
2018,"EISG","Sligo","Ireland",36,0,0,0,0
2018,"EIWF","Waterford","Ireland",194,0,0,0,0
2018,"EIWT","Weston","Ireland",580,0,0,0,0
2018,"EKCH","Copenhagen/ Kastrup","Denmark",133047,133026,18376,108306,16560
2018,"ELLX","Luxembourg","Luxembourg",37406,37302,3245,27025,4754
2018,"ENAL","Alesund","Norway",7270,6150,40,6087,49
2018,"ENAN","Andenes","Norway",2176,1674,0,1547,0
2018,"ENAT","Alta","Norway",4275,3070,15,2910,0
2018,"ENBL","Forde Bringeland","Norway",1994,1921,0,1771,0
2018,"ENBN","Bronnoysund Bronnoy","Norway",3576,1954,4,1809,0
2018,"ENBO","Bodø","Norway",19675,16938,908,16523,942
2018,"ENBR","Bergen","Norway",42684,34481,330,33587,350
2018,"ENBS","Batsfjord","Norway",1122,949,8,873,8
2018,"ENBV","Berlevåg","Norway",806,701,0,643,0
2018,"ENCN","Kristiansand Kjevik","Norway",7937,7174,86,6895,74
2018,"ENDU","Bardufoss","Norway",1835,1016,0,1045,0
2018,"ENEV","Harstad/Narvik Evenes","Norway",5000,4365,0,4207,0
2018,"ENFG","Fagernes Leirin","Norway",11,0,0,7,0
2018,"ENFL","Florø","Norway",3966,2679,0,2470,0
2018,"ENGM","Oslo/ Gardermoen","Norway",128771,127978,22723,122371,23454
2018,"ENHD","Haugesund","Norway",3062,2806,0,2761,14
2018,"ENHF","Hammerfest","Norway",5591,3750,18,3453,18
2018,"ENHK","Hasvik","Norway",877,710,0,655,0
2018,"ENHV","Honningsvåg Valan","Norway",998,850,2,779,2
2018,"ENKB","Kristiansund Kvernberget","Norway",4963,2682,44,2600,44
2018,"ENKR","Kirkenes Høybuktmoen","Norway",3775,2876,7,2730,7
2018,"ENLK","Leknes","Norway",3162,2697,0,2503,0
2018,"ENMH","Mehamn","Norway",1213,901,0,825,0
2018,"ENML","Molde Årø","Norway",3201,2912,0,2832,0
2018,"ENMS","Mosjøen Kjærstad","Norway",1915,1630,5,1508,5
2018,"ENNA","Lakselv Banak","Norway",1211,1016,0,946,0
2018,"ENNM","Namsos Høknesøra","Norway",1347,1298,0,1200,0
2018,"ENOV","Orsta¿Volda Hovden","Norway",2445,2247,14,2071,9
2018,"ENRA","Mo i Rana Røssvoll","Norway",2740,2279,0,2107,0
2018,"ENRM","Rorvik Ryum","Norway",1168,1124,0,1039,0
2018,"ENRO","Roros","Norway",612,522,2,522,2
2018,"ENRS","Rost","Norway",620,577,0,530,0
2018,"ENSB","Svalbard Longyear","Norway",1075,670,15,670,15
2018,"ENSD","Sandane  Anda","Norway",1138,1097,0,1009,0
2018,"ENSG","Sogndal Haukåsen","Norway",2537,2244,7,2260,7
2018,"ENSH","Svolvær Helle","Norway",2412,2357,0,2207,0
2018,"ENSK","Stokmarknes Skagen","Norway",3108,2638,0,2443,0
2018,"ENSR","Sorkjosen","Norway",871,704,0,703,0
2018,"ENSS","Vardø Svartnes","Norway",1110,963,0,888,0
2018,"ENST","Sandnessjøen Stokka","Norway",1932,1615,0,1490,0
2018,"ENTC","Tromsø","Norway",21127,17649,807,16872,600
2018,"ENVA","Trondheim","Norway",27325,25223,70,24685,57
2018,"ENVD","Vadsø","Norway",3255,2605,0,2591,0
2018,"ENVR","Værøy","Norway",607,0,0,1,0
2018,"ENZV","Stavanger","Norway",31707,22065,133,21844,136
2018,"EPBY","Bydgoszcz","Poland",2082,0,0,1102,10
2018,"EPGD","Gdansk","Poland",21548,0,0,17855,897
2018,"EPKK","Krakow - Balice","Poland",27458,0,0,22627,10515
2018,"EPKT","Katowice - Pyrzowice","Poland",18749,0,0,11218,1767
2018,"EPLB","Lublin","Poland",2139,0,0,532,0
2018,"EPLL","Lodz - Lublinek","Poland",1872,0,0,738,29
2018,"EPMO","Warszawa/ Modlin","Poland",9840,0,0,9135,2063
2018,"EPPO","Poznan - Lawica","Poland",12192,0,0,7808,1104
2018,"EPRA","Radom","Poland",309,0,0,0,0
2018,"EPRZ","Rzeszow - Jasionka","Poland",4636,0,0,3009,83
2018,"EPSC","Szczecin - Goleniów","Poland",3096,0,0,2179,5
2018,"EPSY","Olsztyn-Mazury","Poland",725,0,0,411,0
2018,"EPWA","Warszawa/ Chopina","Poland",93677,93764,32457,63052,27131
2018,"EPWR","Wroclaw/ Strachowice","Poland",15471,0,0,11862,1484
2018,"EPZG","Zielona Gora - Babimost","Poland",441,0,0,198,6
2018,"ESGG","Göteborg","Sweden",36239,35650,2287,28175,2450
2018,"ESSA","Stockholm/ Arlanda","Sweden",121875,120944,8332,102289,7977
2018,"ESSB","Stockholm/ Bromma","Sweden",27268,0,0,10924,677
2018,"EVLA","Liepaja","Latvia",181,0,0,154,0
2018,"EVRA","Riga","Latvia",41536,41555,1881,34464,1817
2018,"EVVA","Ventspils","Latvia",8,0,0,0,0
2018,"EYKA","Kaunas","Lithuania",4408,0,0,3149,112
2018,"EYPA","Palanga","Lithuania",2083,0,0,1832,79
2018,"EYSA","Šiauliai","Lithuania",1144,0,0,2,0
2018,"EYVI","Vilnius","Lithuania",23237,0,0,16211,696
2018,"GCFV","Fuerteventura","Spain",25296,18761,592,18334,3096
2018,"GCGM","La Gomera","Spain",837,0,0,770,15
2018,"GCHI","Hierro","Spain",2308,0,0,1943,206
2018,"GCLA","La Palma","Spain",10615,0,0,8345,298
2018,"GCLP","Gran Canaria","Spain",63985,63096,21349,48237,17141
2018,"GCRR","Lanzarote","Spain",29761,27305,2763,22481,4882
2018,"GCTS","Tenerife Sur/Reina Sofia","Spain",34010,33737,15442,25724,14119
2018,"GCXO","Tenerife North","Spain",35042,27030,7198,27633,8836
2018,"GEML","Melilla","Spain",3734,0,0,1079,39
2018,"GMAD","Al Massira","Morocco",8310,0,0,3104,592
2018,"GMFF","Saïss","Morocco",5361,0,0,2670,2518
2018,"GMME","Rabat-Salé","Morocco",6142,0,0,2249,1404
2018,"GMMN","Mohammed V International","Morocco",44432,0,0,4642,5295
2018,"GMMX","Menara","Morocco",20573,0,0,12111,15036
2018,"GMTT","Ibn Batouta","Morocco",5816,0,0,1801,1588
2018,"LATI","Tirana","Albania",12758,0,0,4346,1579
2018,"LBSF","Sofia","Bulgaria",29809,29431,4461,18815,4813
2018,"LCLK","Larnaca","Cyprus",31997,13748,4051,15275,5130
2018,"LCPH","Paphos","Cyprus",9339,0,0,6576,2069
2018,"LDZA","Zagreb","Croatia",21562,21423,2005,6795,1544
2018,"LDZL","Lucko","Croatia",206,0,0,0,0
2018,"LEAB","Albacete","Spain",327,0,0,1,0
2018,"LEAL","Alicante","Spain",48287,48032,17117,36295,16069
2018,"LEAM","Almeria","Spain",4911,0,0,1734,529
2018,"LEAS","Asturias","Spain",5812,0,0,4716,965
2018,"LEBA","Cordoba","Spain",107,0,0,0,0
2018,"LEBB","Bilbao","Spain",23576,23322,1284,20685,2889
2018,"LEBG","Burgos","Spain",148,0,0,0,0
2018,"LEBL","Barcelona","Spain",167833,132323,199133,141909,245477
2018,"LEBZ","Badajoz","Spain",800,0,0,13,0
2018,"LECO","La Coruna","Spain",5747,0,0,4714,1639
2018,"LECU","Madrid/Cuatro Viento","Spain",1157,0,0,0,0
2018,"LEDA","Lleida/Alguaire","Spain",562,0,0,33,20
2018,"LEGE","Gerona","Spain",7852,0,0,4794,475
2018,"LEGR","Granada","Spain",5367,0,0,3183,543
2018,"LEGT","Madrid/Getafe","Spain",756,0,0,0,0
2018,"LEIB","Ibiza","Spain",37506,18059,1068,22816,4487
2018,"LEIZ","Abad","Spain",147,0,0,0,0
2018,"LEJR","Jerez De La Frontera","Spain",7534,0,0,3583,322
2018,"LELC","Murcia San Javier","Spain",4466,0,0,3488,766
2018,"LELL","Sabadell","Spain",841,0,0,0,0
2018,"LELN","Leon","Spain",583,0,0,10,0
2018,"LEMD","Madrid/ Barajas","Spain",204937,201990,146396,134111,105362
2018,"LEMG","Málaga","Spain",68794,67953,33857,51890,31998
2018,"LEMH","Mahon","Spain",15525,0,0,9186,840
2018,"LEMO","Seville/Moron","Spain",1984,0,0,0,0
2018,"LEPA","Palma de Mallorca","Spain",110098,102302,47139,81285,57163
2018,"LEPP","Noain Pamplona","Spain",1938,0,0,213,0
2018,"LERE","Valencia/Requena","Spain",6,0,0,0,0
2018,"LERJ","Logrono","Spain",348,0,0,4,0
2018,"LERS","Reus","Spain",4161,0,0,2094,625
2018,"LERT","Rota","Spain",2112,0,0,0,0
2018,"LESA","Salamanca Matalan","Spain",1672,0,0,19,0
2018,"LESB","Son Bonet","Spain",236,0,0,0,0
2018,"LESJ","Palma de Mallorca","Spain",172,0,0,0,0
2018,"LESO","San Sebastian","Spain",2699,0,0,522,142
2018,"LEST","Santiago","Spain",10375,0,0,6933,1503
2018,"LETO","Madrid/Torrejon","Spain",897,0,0,0,0
2018,"LEVC","Valencia","Spain",34451,29435,506,22266,5485
2018,"LEVD","Valladolid","Spain",1519,0,0,700,81
2018,"LEVT","Vitoria","Spain",4333,0,0,391,4
2018,"LEVX","Vigo","Spain",5296,0,0,4280,389
2018,"LEXJ","Santander","Spain",4631,0,0,3466,280
2018,"LEZG","Zaragoza","Spain",4663,0,0,2038,271
2018,"LEZL","Sevilla","Spain",25247,4247,363,17662,5556
2018,"LFAQ","Albert-Bray","France",511,0,0,0,0
2018,"LFBA","Agen-La Garenne","France",2154,0,0,471,0
2018,"LFBD","Bordeaux-Mérignac","France",34776,0,0,25827,4063
2018,"LFBE","Bergerac-Roumanière","France",2063,0,0,1032,109
2018,"LFBH","La Rochelle-Ile de Ré","France",2511,0,0,1412,154
2018,"LFBI","Poitiers-Biard","France",2451,0,0,1199,137
2018,"LFBL","Limoges-Bellegarde","France",3118,0,0,903,428
2018,"LFBO","Toulouse-Blagnac","France",48798,0,0,36227,13835
2018,"LFBP","Pau-Pyrénées","France",5923,0,0,3092,0
2018,"LFBT","Tarbes-Lourdes Pyrénées","France",3572,0,0,555,31
2018,"LFBZ","Biarritz-Bayonne-Anglet","France",6915,0,0,5104,1808
2018,"LFCR","Rodez-Marcillac","France",1848,0,0,89,0
2018,"LFGJ","Dôle-Tavaux","France",1328,0,0,309,141
2018,"LFJL","Metz-Nancy-Lorraine","France",3282,0,0,1284,26
2018,"LFJR","Angers-Marcé","France",837,0,0,0,0
2018,"LFKB","Bastia-Poretta","France",8510,0,0,3075,277
2018,"LFKC","Calvi-Sainte-Catherine","France",3085,0,0,842,773
2018,"LFKF","Figari-Sud Corse","France",5386,0,0,1843,484
2018,"LFKJ","Ajaccio-Napoléon-Bonaparte","France",9008,0,0,3177,596
2018,"LFLB","Chambéry-Aix-les-Bains","France",3452,0,0,454,619
2018,"LFLC","Clermont-Ferrand-Auvergne","France",6027,0,0,2887,731
2018,"LFLI","Annemasse","France",824,0,0,0,0
2018,"LFLL","Lyon-Saint-Exupéry","France",56748,0,0,40735,16832
2018,"LFLP","Annecy-Meythet","France",1486,0,0,0,0
2018,"LFLS","Grenoble-Isère","France",3654,0,0,764,325
2018,"LFLX","Châteauroux-Déols","France",1325,0,0,40,0
2018,"LFLY","Lyon-Bron","France",4997,0,0,3,35
2018,"LFMD","Cannes-Mandelieu","France",6903,0,0,17,0
2018,"LFMH","Saint-Etienne-Bouthéon","France",893,0,0,2,0
2018,"LFMI","Istres-Le Tubé","France",1097,0,0,0,0
2018,"LFMK","Carcassonne-Salvaza","France",2759,0,0,1163,10
2018,"LFML","Marseille-Provence","France",48909,0,0,30298,9795
2018,"LFMN","Nice-Côte d’Azur","France",71822,71858,24249,44842,21981
2018,"LFMP","Perpignan-Rivesaltes","France",5113,0,0,2049,48
2018,"LFMT","Montpellier-Méditerranée","France",14711,0,0,6979,992
2018,"LFMU","Béziers-Vias","France",3238,0,0,726,125
2018,"LFMV","Avignon-Caumont","France",3011,0,0,49,0
2018,"LFOB","Beauvais-Tillé","France",11883,0,0,10771,4375
2018,"LFOH","Le Havre-Octeville","France",401,0,0,18,0
2018,"LFOK","Châlons-Vatry","France",1684,0,0,205,135
2018,"LFOT","Tours-Val de Loire","France",1498,0,0,520,62
2018,"LFPB","Paris-Le Bourget","France",28335,0,0,56,0
2018,"LFPG","Paris-Charles-de-Gaulle","France",244144,0,0,187068,115211
2018,"LFPN","Toussus-le-Noble","France",4984,0,0,0,0
2018,"LFPO","Paris-Orly","France",116114,79682,41971,71780,43676
2018,"LFQQ","Lille-Lesquin","France",12522,0,0,9293,836
2018,"LFRB","Brest-Bretagne","France",8146,0,0,5357,602
2018,"LFRD","Dinard-Pleurtuit-Saint-Malo","France",1482,0,0,328,71
2018,"LFRG","Deauville-Normandie","France",1791,0,0,529,75
2018,"LFRH","Lorient-Lann Bihoué","France",3021,0,0,763,54
2018,"LFRK","Caen-Carpiquet","France",3533,0,0,1675,19
2018,"LFRM","Le Mans","France",706,0,0,2,0
2018,"LFRN","Rennes-Saint-Jacques","France",9162,0,0,4968,395
2018,"LFRO","Lannion","France",320,0,0,0,0
2018,"LFRQ","Quimper-Pluguffan","France",1292,0,0,847,213
2018,"LFRS","Nantes-Atlantique","France",30489,0,0,23360,9150
2018,"LFRZ","Saint-Nazaire-Montoir","France",1319,0,0,355,0
2018,"LFSB","Bâle-Mulhouse","France",40940,38445,3492,30919,5010
2018,"LFSL","Brive-Souillac","France",1512,0,0,72,0
2018,"LFST","Strasbourg-Entzheim","France",11027,0,0,7294,490
2018,"LFTH","Hyères-Le Palyvestre","France",6039,0,0,2839,849
2018,"LFTW","Nîmes-Garons","France",2279,0,0,719,20
2018,"LGAV","Athens","Greece",105621,62586,78443,62930,65859
2018,"LGIR","Heraklion","Greece",29768,0,0,16439,8126
2018,"LGKF","Kefallinia","Greece",3533,0,0,1792,2312
2018,"LGKO","Kos","Greece",10262,0,0,5883,3469
2018,"LGKR","Corfu","Greece",13068,0,0,8724,8382
2018,"LGMK","Mikonos","Greece",8256,0,0,4094,1800
2018,"LGPZ","Aktion","Greece",2744,0,0,1206,157
2018,"LGRP","Rodos","Greece",19616,0,0,12643,4903
2018,"LGSA","Khania/Souda","Greece",12627,0,0,7647,6380
2018,"LGSK","Skiathos","Greece",2068,0,0,1081,188
2018,"LGSR","Santorini","Greece",10085,0,0,6071,648
2018,"LGTS","Thessaloniki","Greece",27909,0,0,17463,9588
2018,"LGZA","Zakinthos","Greece",6572,0,0,3463,1364
2018,"LHBP","Budapest/ Ferihegy","Hungary",57264,57197,11644,46030,10250
2018,"LIBR","Brindisi","Italy",9294,0,0,8145,1084
2018,"LICC","Catania","Italy",37020,36549,83550,31207,37333
2018,"LIMC","Milan/ Malpensa","Italy",97231,96951,63078,69589,47155
2018,"LIME","Bergamo","Italy",44691,44710,39899,35081,22770
2018,"LIMF","Torino Caselle","Italy",21217,19031,12218,12944,4878
2018,"LIML","Milan/ Linate","Italy",56894,37614,6189,45349,9714
2018,"LIPE","Bologna","Italy",35713,33781,19122,25022,13181
2018,"LIPH","Treviso","Italy",10758,0,0,9519,4434
2018,"LIPZ","Venice","Italy",47618,47678,63155,36935,32734
2018,"LIRA","Rome/Ciampino","Italy",25843,17697,20199,16752,19129
2018,"LIRF","Rome/Fiumicino","Italy",153824,153810,240900,128769,162086
2018,"LIRN","Naples","Italy",39648,38889,30931,31371,30068
2018,"LIRP","Pisa San Giusto","Italy",22203,0,0,16317,26457
2018,"LJLJ","Ljubljana","Slovenia",15808,16847,454,2576,1343
2018,"LJMB","Maribor","Slovenia",1102,0,0,4,0
2018,"LJPZ","Portorož","Slovenia",795,0,0,0,0
2018,"LKKV","Karlovy Vary","Czech Republic",775,0,0,108,0
2018,"LKMT","Ostrava","Czech Republic",3619,0,0,1755,785
2018,"LKPR","Prague","Czech Republic",75489,75016,36216,57212,43058
2018,"LKTB","Brno-Turany","Czech Republic",5063,0,0,2045,378
2018,"LLBG","Ben Gurion International","Israel",78146,0,0,40791,41315
2018,"LMML","Malta","Malta",28420,31042,8760,19104,6154
2018,"LOWG","Graz","Austria",9551,0,0,6431,271
2018,"LOWI","Innsbruck","Austria",9648,0,0,4747,1578
2018,"LOWK","Klagenfurt","Austria",3561,0,0,1704,10
2018,"LOWL","Linz","Austria",6114,0,0,2453,49
2018,"LOWS","Salzburg","Austria",14532,0,0,7857,3420
2018,"LOWW","Vienna","Austria",128210,128150,208105,101899,70640
2018,"LPAZ","Santa Maria","Portugal",1414,0,0,2,0
2018,"LPCS","Cascais","Portugal",2481,0,0,10,95
2018,"LPFL","Flores","Portugal",846,0,0,0,0
2018,"LPFR","Faro","Portugal",29588,0,0,21916,5892
2018,"LPHR","Horta","Portugal",2282,0,0,0,0
2018,"LPMA","Madeira","Portugal",12179,0,0,8850,2688
2018,"LPPD","Ponta Delgada","Portugal",9937,0,0,2412,402
2018,"LPPR","Porto","Portugal",46844,46883,28403,38533,25875
2018,"LPPS","Porto Santo","Portugal",1475,0,0,760,164
2018,"LPPT","Lisbon","Portugal",108756,108855,470601,94765,410498
2018,"LQSA","Sarajevo","Bosnia & Herzegovina",6149,0,0,2614,472
2018,"LRBS","Bucharest/ Baneasa","Romania",2418,0,0,2,0
2018,"LROP","Bucharest/ Otopeni","Romania",61330,61388,21847,44893,12593
2018,"LSGG","Geneva","Switzerland",90125,90061,36342,65068,30386
2018,"LSGS","Sion","Switzerland",3260,0,0,17,12
2018,"LSZH","Zürich","Switzerland",135809,135718,148325,109578,133627
2018,"LTAC","Ankara/ Esenboga","Turkey",57194,0,0,41232,54900
2018,"LTAI","Antalya","Turkey",93058,0,0,23038,26984
2018,"LTBA","Istanbul/ Atatürk","Turkey",228087,0,0,173155,574337
2018,"LTBJ","Izmir/ Adnan Menderes","Turkey",42038,0,0,15822,18388
2018,"LTFJ","Istanbul/ Sabiha Gökçen","Turkey",112902,0,0,47522,97228
2018,"LUKK","Chi<U+0219>inau","Moldova",14005,0,0,4177,2044
2018,"LWSK","Skopje","North Macedonia",8929,0,0,6102,309
2018,"LYBE","Belgrade/ Nikola Tesla","Serbia",33219,0,0,8190,1345
2018,"LYPG","Podgorica","Montenegro",7061,0,0,2385,351
2018,"LZIB","Bratislava","Slovakia",11941,4935,532,6604,1405
2018,"UDYZ","Zvartnots","Armenia",11511,0,0,951,901
2018,"UGTB","Tbilisi","Georgia",18959,0,0,4214,5325
2018,"UKBB","Kiev/Boryspil","Ukraine",48626,0,0,8940,1237
2018,NA,"Albania","Albania",12758,0,0,4346,1579
2018,NA,"Armenia","Armenia",11511,0,0,951,901
2018,NA,"Austria","Austria",171616,128150,208105,125091,75968
2018,NA,"Belgium","Belgium",169861,142754,99445,115278,74305
2018,NA,"Bosnia & Herzegovina","Bosnia & Herzegovina",6149,0,0,2614,472
2018,NA,"Bulgaria","Bulgaria",29809,29431,4461,18815,4813
2018,NA,"Croatia","Croatia",21768,21423,2005,6795,1544
2018,NA,"Cyprus","Cyprus",41336,13748,4051,21851,7199
2018,NA,"Czech Republic","Czech Republic",84946,75016,36216,61120,44221
2018,NA,"Denmark","Denmark",133047,133026,18376,108306,16560
2018,NA,"Estonia","Estonia",23266,23537,469,15132,906
2018,NA,"Finland","Finland",96245,98670,37092,85614,37185
2018,NA,"France","France",927668,189985,69712,577187,255598
2018,NA,"Georgia","Georgia",18959,0,0,4214,5325
2018,NA,"Germany","Germany",1063669,710667,217834,812972,388750
2018,NA,"Greece","Greece",252129,62586,78443,149436,113176
2018,NA,"Hungary","Hungary",57264,57197,11644,46030,10250
2018,NA,"Ireland","Ireland",146983,116178,81450,106354,71707
2018,NA,"Israel","Israel",78146,0,0,40791,41315
2018,NA,"Italy","Italy",601954,526710,579241,467000,411023
2018,NA,"Latvia","Latvia",41725,41555,1881,34618,1817
2018,NA,"Lithuania","Lithuania",30872,0,0,21194,887
2018,NA,"Luxembourg","Luxembourg",37406,37302,3245,27025,4754
2018,NA,"Malta","Malta",28420,31042,8760,19104,6154
2018,NA,"Moldova","Moldova",14005,0,0,4177,2044
2018,NA,"Montenegro","Montenegro",7061,0,0,2385,351
2018,NA,"Morocco","Morocco",90634,0,0,26577,26433
2018,NA,"Netherlands","Netherlands",278462,0,0,200726,438042
2018,NA,"North Macedonia","North Macedonia",8929,0,0,6102,309
2018,NA,"Norway","Norway",368202,321757,25238,309469,25793
2018,NA,"Poland","Poland",214235,93764,32457,151726,45094
2018,NA,"Portugal","Portugal",215802,155738,499004,167248,445614
2018,NA,"Romania","Romania",63748,61388,21847,44895,12593
2018,NA,"Serbia","Serbia",33219,0,0,8190,1345
2018,NA,"SES","SES",7323513,4784160,3094250,5324039,3306064
2018,NA,"Slovakia","Slovakia",11941,4935,532,6604,1405
2018,NA,"Slovenia","Slovenia",17705,16847,454,2580,1343
2018,NA,"Spain","Spain",1036001,797592,494207,739580,532512
2018,NA,"Sweden","Sweden",185382,156594,10619,141388,11104
2018,NA,"Switzerland","Switzerland",229194,225779,184667,174663,164025
2018,NA,"Turkey","Turkey",533279,0,0,300769,771837
2018,NA,"Ukraine","Ukraine",48626,0,0,8940,1237
2018,NA,"United Kingdom","United Kingdom",1063044,552344,364676,801582,541581
